sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3878151,41,2,0,0,0,0,0,0,0,0,1,No,0,0.91,0.95,0,No,No,No,Yes,No,No
3067283,15,10,0,0,28,28,1,8,16,18,3,No,0,0.77,0.84,0,No,No,Yes,Yes,No,No
3971547,588,8,0,0,0,0,0,1,4,4,2,No,0,1,1,0,No,No,No,Yes,No,No
4897314,20,2,6,0,0,0,1,11,14,14,2,No,0,0.99,0.91,0,No,No,Yes,Yes,No,No
4947021,790,8,0,0,0,0,10,10,15,22,0,No,0,1,1,0,No,No,No,Yes,No,No
3492482,3,8,0,0,0,0,0,0,0,1,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
2308398,5,9,0,2,4,5,0,1,3,7,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3544025,11,2,0,14,28,70,12,55,67,81,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
2202468,3,3,0,0,1,3,0,2,5,7,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
3006516,315,8,6,0,0,22,38,93,182,280,27,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3785978,28,12,0,0,0,0,0,0,0,1,0,No,0,0.88,0.93,0,No,No,No,Yes,No,No
3595347,80,8,8,128,224,320,17,88,184,296,62,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3254055,10,3,0,0,0,0,1,5,9,15,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3022766,1,8,0,0,0,0,0,1,1,1,0,No,0,0.97,0.97,0,No,No,Yes,Yes,No,No
3144517,65,2,0,0,43,43,0,0,0,0,15,No,0,0.83,0.86,0,No,No,Yes,Yes,No,No
3602216,12,2,0,0,0,0,0,0,0,0,0,No,0,0.84,0.91,0,No,No,Yes,Yes,No,No
4951954,294,4,3,111,296,481,47,160,401,618,80,No,0,0.7,0.67,0,No,No,No,Yes,No,No
4925210,0,2,0,4,8,8,0,0,0,0,1,No,0,0.75,0.65,0,No,No,No,Yes,No,No
3759790,12,8,0,0,0,0,0,0,0,0,1,No,0,1,0.99,0,No,No,Yes,Yes,No,No
3948834,6,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.8,0,No,No,No,Yes,No,No
3411678,77,8,6,48,120,180,36,67,119,182,14,No,0,0.78,0.75,0,No,No,No,Yes,No,No
2851965,3,2,0,0,0,0,0,0,1,1,0,No,0,0.92,0.87,0,No,No,No,Yes,No,No
3184950,90,8,0,0,0,0,4,5,14,17,1,No,0,0,0.5,0,Yes,No,No,Yes,No,No
3168387,29,52,0,0,0,0,0,0,0,0,2,No,0,0.98,0.98,0,Yes,No,No,No,No,No
2898214,523,2,0,0,0,0,0,0,5,9,1,No,0,1,0.5,0,No,No,No,Yes,No,No
3257109,3,8,0,0,0,0,0,0,0,0,0,No,0,0.85,0.92,0,No,No,No,Yes,No,No
3859621,32,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.8,0,No,No,No,Yes,No,No
4830911,163,2,41,84,180,320,64,181,292,398,67,No,0,0.79,0.79,0,No,No,No,Yes,No,No
3791078,201,8,0,0,340,340,180,235,330,533,47,No,0,1,0.95,0,No,No,No,Yes,No,No
4981012,429,10,0,0,0,0,16,59,158,251,29,No,0,0.76,0.83,0,No,No,No,Yes,No,No
3916283,2,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4812948,25,12,6,24,54,84,5,23,58,81,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
4975405,31,9,36,57,107,182,29,64,115,161,21,No,0,0.92,0.87,0,No,No,No,Yes,No,No
2839205,-27,12,110,278,361,515,200,251,813,1089,87,No,0,0.73,0.79,76,No,No,Yes,Yes,No,No
2164348,2,12,0,0,0,0,0,0,0,0,1,No,0,0.31,0.42,0,No,No,No,Yes,No,No
2917558,22,8,0,0,0,0,0,1,1,2,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
2229935,10,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.94,0,No,No,No,Yes,No,No
3182864,1,9,0,3,3,3,0,1,1,2,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3712458,135,8,77,90,244,420,32,116,286,452,47,No,0,0.85,0.92,0,No,No,No,Yes,No,No
4835546,5,2,0,5,10,10,1,5,11,11,0,No,0,0.8,0.77,0,No,No,No,Yes,No,No
2194080,509,2,190,100,500,800,82,283,534,876,96,No,0,1,0.95,0,No,No,No,Yes,No,No
3512247,13,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3619029,0,2,0,6,8,8,0,0,0,0,0,No,0,0.98,0.99,0,Yes,No,Yes,Yes,No,Yes
3527619,438,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
3816921,93,8,15,50,100,200,19,62,120,178,39,No,0,0.88,0.85,0,No,No,No,Yes,No,No
4748831,5,9,0,0,0,0,0,0,0,0,1,No,0,0.93,0.85,0,Yes,No,No,Yes,No,No
4767336,4,9,0,0,0,0,0,0,1,2,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3931350,3,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.97,0,No,No,Yes,Yes,No,No
2124025,33,8,3,0,15,30,7,17,35,67,4,No,0,0.94,0.96,0,No,No,No,Yes,No,No
3756533,62,8,0,0,0,0,0,1,1,1,0,No,0,0.73,0.75,0,Yes,No,No,Yes,No,No
3622713,2,8,0,2,3,5,2,3,4,8,0,No,0,0.78,0.76,0,No,No,No,Yes,No,No
3891452,10,4,0,0,0,0,0,0,0,0,1,No,0,0.26,0.18,0,Yes,No,No,Yes,No,No
3387794,3,4,0,0,0,0,1,1,4,4,0,No,0,0.73,0.78,0,Yes,No,Yes,Yes,No,No
3184104,3,9,0,0,0,0,0,0,1,3,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3725129,2,4,0,0,0,0,0,0,0,1,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
4875818,5,4,0,0,0,0,0,0,4,5,1,No,0,0.71,0.8,0,No,No,No,Yes,No,No
3704860,11,12,0,0,0,0,0,0,0,0,0,No,0,0.56,0.63,0,No,No,No,Yes,No,No
3856842,8,8,0,20,40,40,16,19,27,38,0,No,0,0.98,0.92,0,No,No,No,Yes,No,No
3120060,5,8,0,3,6,9,1,5,10,14,5,No,0,0.78,0.86,0,No,No,No,Yes,No,No
3071708,887,2,0,0,0,0,2,10,28,51,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3450363,0,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
3494838,0,12,0,1,1,1,0,0,0,0,0,No,0,0.36,0.27,0,No,No,Yes,Yes,No,No
2218886,6,8,0,4,4,4,1,3,3,6,0,No,0,0.8,0.75,0,No,No,No,Yes,No,No
3748440,3,8,2,3,3,4,1,4,4,7,3,No,0,0.88,0.86,0,No,No,No,Yes,No,No
4897267,190,2,0,0,0,0,0,3,7,18,0,No,0,0.94,0.92,0,Yes,No,No,Yes,No,No
3549194,15,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2170704,1,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3981810,53,8,0,0,0,0,0,1,6,6,2,No,0,0.49,0.51,0,No,No,Yes,Yes,No,No
4968095,4,2,0,5,15,25,1,8,11,19,2,No,0,1,0.97,0,No,No,No,Yes,No,No
2890391,200,12,0,0,0,0,0,0,0,0,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
4900318,432,16,5,0,0,0,14,91,165,199,33,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3539710,886,12,0,500,975,975,200,507,894,1415,368,No,0,0.72,0.75,0,No,No,No,Yes,No,No
3066582,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3887217,146,8,0,0,0,0,1,6,17,21,1,No,0,0.4,0.49,0,No,No,No,Yes,No,No
3998622,11,8,12,12,12,24,4,14,30,52,4,No,0,1,1,0,No,No,No,Yes,No,No
3907235,11,9,0,0,0,0,0,0,0,0,0,No,0,0.93,0.85,0,Yes,No,No,Yes,No,No
3592414,877,5,0,0,0,0,142,270,673,1017,50,No,0,0.91,0.94,0,No,No,Yes,No,No,No
4920744,55,8,0,8,15,15,4,25,44,57,26,No,0,0.8,0.78,0,No,No,No,Yes,No,No
3658874,76,9,0,0,0,0,1,1,1,1,2,No,0,0.67,0.75,0,No,No,No,Yes,No,No
4874684,116,2,2,120,240,300,12,82,113,120,29,No,0,0.98,0.9,0,No,No,No,Yes,No,No
2895506,0,12,0,5,7,9,0,3,4,5,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3368715,9,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2316021,3,12,0,0,0,0,0,1,1,1,0,No,0,0.57,0.7,0,No,No,No,Yes,No,No
3542345,51,8,0,84,182,210,28,55,150,257,69,No,0,0.8,0.82,0,No,No,No,Yes,No,No
4824140,0,8,0,18,18,18,0,3,4,4,0,No,18,0.32,0.35,0,No,No,No,Yes,No,No
2977447,2,8,0,1,2,3,3,4,4,6,2,No,0,0.93,0.87,0,No,No,No,Yes,No,No
3995811,2,9,0,0,1,2,0,1,2,2,1,No,0,0.7,0.67,0,No,No,No,Yes,No,No
2989590,298,8,158,612,969,1309,135,434,669,1026,302,No,0,1,0.93,0,No,No,No,Yes,No,No
3641625,12,2,0,0,0,0,0,0,0,0,0,No,0,0.84,0.84,0,No,No,No,Yes,No,No
2259871,53,8,0,0,0,0,0,3,7,18,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
4926108,13,9,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2116739,263,9,29,270,790,1310,155,552,1320,2087,146,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3231243,2,12,1,0,0,0,0,0,2,3,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
2908738,2,12,0,0,0,0,1,1,1,1,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
2823062,5,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.97,0,No,No,No,Yes,No,No
2301152,42,6,0,0,45,45,1,15,41,68,37,No,0,0.73,0.76,0,No,No,Yes,Yes,No,No
2985337,22,2,0,15,30,45,4,16,36,49,4,No,0,1,0.99,0,No,No,No,Yes,No,No
2923107,3,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2969787,4,8,0,0,0,0,0,0,1,3,1,No,0,0.97,0.98,0,No,No,Yes,Yes,No,No
3067849,11,12,0,2,2,2,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
4966680,7,8,0,0,0,0,1,2,2,2,1,No,0,0.76,0.79,0,No,No,No,Yes,No,No
4970266,4,12,0,0,0,0,0,0,0,0,1,No,0,0.81,0.74,0,No,No,Yes,Yes,No,No
3320198,83,8,0,109,206,287,19,55,253,361,21,No,0,0.16,0.1,0,No,No,Yes,Yes,No,No
4902961,46,8,0,0,0,0,0,0,0,1,1,No,0,0.82,0.87,0,No,No,No,Yes,No,No
3213210,274,10,2,0,0,0,7,27,56,90,17,No,0,0.77,0.84,0,No,No,No,Yes,No,No
3035437,18,2,0,30,40,40,0,0,0,0,2,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
3121599,478,8,0,0,0,0,0,2,5,7,1,No,0,0.67,0.69,0,No,No,No,Yes,No,No
2938950,6,8,0,0,0,0,1,1,3,8,3,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3041419,24,2,0,0,0,0,2,3,3,5,0,No,0,0.88,0.94,0,No,No,No,Yes,No,No
3254411,16,2,10,10,30,40,6,26,44,46,4,No,0,0.39,0.43,0,No,No,No,Yes,No,No
3791250,46,8,8,30,66,93,17,41,79,130,43,No,4,1,0.9,0,No,No,Yes,Yes,No,No
2985559,20,4,0,0,0,0,1,1,7,12,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3478684,7,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3655224,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.5,0,Yes,No,No,Yes,No,No
3694630,11,12,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2903009,5,4,0,1,1,1,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2256596,2,8,0,16,25,25,3,8,17,26,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3826876,1,16,0,0,0,0,0,0,0,0,1,No,0,0.31,0.37,0,No,No,No,Yes,No,No
4864668,80,8,0,0,0,0,0,0,2,4,2,No,0,0.96,0.96,0,No,No,Yes,Yes,No,No
3436601,75,4,0,50,50,50,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3954922,1,8,0,1,1,2,0,1,1,1,1,No,0,0.97,0.96,0,No,No,No,Yes,No,No
3401532,8,8,0,20,40,40,9,19,30,104,5,No,0,0.89,0.95,0,No,No,No,Yes,No,Yes
3009296,23,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
2991766,4,14,0,0,0,0,1,1,1,1,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4763932,96,17,0,0,0,0,0,0,0,0,0,No,0,0.96,0.94,0,No,No,No,Yes,No,No
3465611,5,12,0,0,1,3,0,1,3,4,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
2123448,9,9,0,0,0,0,0,0,0,0,2,No,0,0.7,0.66,0,No,No,No,Yes,No,No
4944359,0,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3427738,8,8,0,0,0,0,0,0,3,5,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
2921892,277,10,10,1053,1053,1053,121,283,557,951,96,No,0,0.77,0.84,0,No,No,No,Yes,No,No
2109752,0,8,0,0,0,0,0,1,1,1,0,No,0,0.79,0.87,0,No,No,No,Yes,No,No
3834936,14,8,0,13,26,39,3,13,37,54,5,No,0,0.72,0.75,0,No,No,No,Yes,No,No
4771303,14,12,0,0,0,0,0,0,1,1,0,No,0,0.59,0.65,0,No,No,No,Yes,No,No
3247376,410,12,0,0,0,0,0,0,0,15,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3821032,10,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.96,0,No,No,No,Yes,No,No
2892031,19,8,0,0,0,0,0,0,0,0,1,No,0,0.79,0.79,0,Yes,No,No,Yes,No,No
3128375,1464,6,79,0,1400,1400,182,731,1390,2191,223,No,0,0.93,0.87,0,No,No,No,Yes,No,No
4796496,254,8,0,0,0,0,0,0,0,0,0,No,0,0.92,0.96,0,No,No,No,Yes,No,No
3076633,3,9,0,0,0,6,0,1,1,3,0,No,0,0.93,0.89,0,No,No,No,Yes,No,No
3390617,17,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3072095,11,8,0,0,0,0,0,0,0,0,1,No,0,0.97,0.98,0,Yes,No,No,Yes,No,No
3121072,1146,8,43,1200,2400,3600,384,1379,2865,4465,356,No,0,0.95,0.87,0,No,No,No,Yes,No,No
3707153,20,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.5,0,Yes,No,No,Yes,No,No
3260332,17,8,0,21,21,39,18,38,50,71,7,No,0,0.75,0.7,0,No,No,No,Yes,No,No
3513134,1,2,0,11,17,23,2,8,13,19,1,No,0,0.86,0.84,0,No,No,No,Yes,No,No
3154206,2,16,0,0,0,0,0,0,0,0,1,No,0,0.31,0.4,0,No,No,Yes,Yes,No,No
3173830,3,12,0,0,0,0,0,0,0,1,0,No,0,0.57,0.68,0,No,No,Yes,Yes,No,No
3383910,287,8,62,186,534,882,69,277,616,987,95,No,0,0.98,0.97,0,No,No,No,Yes,No,No
3464957,625,8,0,0,0,0,8,8,8,14,2,No,0,0.99,0.98,0,No,No,No,Yes,No,No
2119427,10,4,0,0,0,0,0,1,1,1,2,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4922294,11,8,0,0,6,12,0,2,7,19,1,No,0,0.99,0.91,0,No,No,No,Yes,No,No
3298644,9,2,0,20,20,20,1,1,1,1,0,No,0,0.5,0.52,0,Yes,No,Yes,No,No,No
3487538,32,52,0,0,0,0,0,1,2,3,2,No,0,0.95,0.97,0,Yes,No,Yes,No,No,No
2111440,2,8,0,50,50,50,0,0,0,0,0,No,0,0.5,0.52,0,Yes,No,No,Yes,No,No
3358198,57,8,0,0,0,0,0,1,1,1,0,No,0,0.52,0.62,0,No,No,No,Yes,No,No
3719285,141,8,2,0,0,0,15,46,96,152,66,No,0,0.99,0.97,0,No,No,No,Yes,No,No
3547765,61,9,0,0,0,0,0,0,4,4,0,No,0,0.6,0.47,0,No,No,No,Yes,No,No
4907460,8,8,0,31,31,31,0,0,2,3,0,No,0,0.48,0.5,0,Yes,No,No,No,No,No
2217480,751,11,243,2358,4958,6958,744,2378,5184,8051,555,No,0,0.85,0.77,0,No,No,No,Yes,No,No
3909584,12,8,0,0,0,0,0,0,0,0,0,No,0,0.83,0.84,0,No,No,No,Yes,No,No
2127879,7,2,42,110,219,325,54,163,298,418,56,No,0,0.87,0.87,4,No,No,No,Yes,No,No
4974955,25,8,2,34,34,46,6,86,101,118,7,No,0,0.97,0.95,1,No,No,No,Yes,No,No
3439444,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3590157,4,12,0,0,0,0,0,0,0,0,0,No,0,0.56,0.63,0,No,No,No,Yes,No,No
3299523,247,14,11,158,301,441,40,172,418,736,69,No,0,0.57,0.65,0,No,No,No,Yes,No,No
3130863,12,4,0,0,0,0,0,0,0,0,0,No,0,0.89,0.93,0,Yes,No,No,Yes,No,No
3632616,0,8,0,191,191,191,0,0,0,0,13,No,0,0.89,0.69,0,Yes,No,Yes,Yes,No,No
3583241,7,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
4779403,4595,52,0,0,0,0,30,70,145,172,0,No,0,0.88,0.86,0,Yes,No,No,No,No,No
2851601,14,8,0,0,12,12,3,11,18,24,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3055931,17,8,0,0,6,12,3,7,12,16,3,No,0,0.5,0.46,0,No,No,No,Yes,No,No
3859037,14,8,0,0,20,40,5,19,30,37,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
2897567,26,4,0,0,0,0,0,0,0,1,0,No,0,0.73,0.78,0,No,No,Yes,Yes,No,No
3699934,13,8,0,0,0,0,0,0,1,3,1,No,0,1,0.98,0,Yes,No,No,Yes,No,No
3258432,18,8,0,0,0,0,2,6,12,22,9,No,0,1,0.99,0,No,No,No,Yes,No,No
2189305,26,8,0,28,48,78,8,21,51,88,0,No,0,0.92,0.93,0,No,No,No,Yes,No,No
2837209,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3113703,48,2,0,0,0,0,1,1,1,1,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2184796,1,8,1,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,Yes,No,No
4767512,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.67,0,No,No,No,Yes,No,No
2839305,54,8,0,0,0,0,0,0,0,2,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2285452,6,2,0,0,0,0,0,0,0,0,0,No,0,0,0.39,0,Yes,No,Yes,Yes,No,No
3557974,3,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
3133631,6,3,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
3414573,13,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
2087010,12,8,0,0,0,0,1,2,7,13,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
3317655,3,8,0,0,0,0,0,0,0,0,1,No,0,1,0.9,0,No,No,No,Yes,No,No
3513027,8,8,0,0,0,0,0,2,3,4,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3348881,5,8,0,0,0,0,0,0,1,1,0,No,0,0.18,0.33,0,No,No,No,Yes,No,No
3482752,129,8,27,99,198,297,28,94,191,421,46,No,0,0.77,0.79,0,No,No,No,Yes,No,No
3795190,10,9,0,5,5,5,0,0,0,0,0,No,0,0.93,0.85,0,Yes,No,No,Yes,No,No
4869908,5,4,17,0,0,0,1,7,7,7,1,No,0,0.94,0.89,0,No,No,No,Yes,No,No
3137964,5,12,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4916635,16,12,0,0,0,0,0,0,0,1,0,No,0,0.81,0.74,0,Yes,No,No,Yes,No,No
3367367,2,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
4969070,0,2,3,2,4,4,0,0,0,0,1,No,0,0.84,0.89,0,Yes,No,No,Yes,No,No
3938539,54,2,0,0,0,0,1,1,3,8,0,No,0,0.98,0.9,0,Yes,No,No,Yes,No,No
2300279,34,2,0,0,0,0,1,4,8,13,0,No,0,0.99,0.89,0,Yes,No,No,Yes,No,No
3595007,6,12,0,0,0,0,0,1,1,2,0,No,0,0.56,0.63,0,No,No,No,Yes,No,No
3703385,13,13,0,0,0,0,0,0,0,0,0,No,0,0.39,0.59,0,No,No,No,Yes,No,No
3489109,11,8,0,0,0,0,3,6,29,34,0,No,0,0.76,0.71,0,No,No,No,Yes,No,No
3687852,14,4,0,0,0,0,0,0,0,0,1,No,0,0.47,0.5,0,Yes,No,Yes,Yes,No,No
2212157,10,4,0,0,0,0,0,0,0,0,1,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2297637,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.76,0,Yes,No,No,Yes,No,No
3757661,48,12,0,0,0,0,4,8,22,43,5,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3470772,149,52,0,0,0,0,4,8,11,12,1,No,0,0.96,0.96,0,Yes,No,No,Yes,No,No
3198616,0,2,0,0,0,0,0,0,0,0,0,No,0,0.87,0.9,0,No,No,Yes,Yes,No,No
3814999,20,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.8,0,No,No,No,Yes,No,No
3116724,58,9,0,0,0,0,3,5,11,16,1,No,0,0.87,0.82,0,No,No,No,Yes,No,No
3438334,10,9,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3793136,105,8,39,0,28,84,8,28,80,147,31,No,0,0.95,0.91,0,No,No,No,Yes,No,No
3637503,300,2,0,367,731,1186,145,461,770,1057,145,No,0,1,1,0,No,No,No,Yes,No,No
3407137,3,12,0,0,0,0,0,0,0,1,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3394858,1,8,0,0,0,0,0,0,0,0,1,No,0,0.97,0.98,0,No,No,Yes,Yes,No,No
4759398,25,2,0,0,0,0,0,0,0,0,0,No,0,0.92,0.93,0,No,No,No,Yes,No,No
3104053,54,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.79,0,No,No,No,Yes,No,No
3962855,9980,8,0,0,0,0,8,14,36,51,370,No,0,0.97,0.93,0,No,No,No,Yes,No,No
3992675,95,2,0,0,0,0,2,4,7,14,0,No,0,0.86,0.91,0,No,No,No,Yes,No,No
3550190,1,12,0,0,0,0,0,1,1,1,0,No,0,0.55,0.7,0,No,No,No,Yes,No,No
2084632,3,12,0,0,0,0,0,0,0,0,1,No,0,0.73,0.76,0,Yes,No,No,Yes,No,No
3885819,8,8,0,0,0,0,2,2,4,5,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
4758420,8,8,0,0,0,0,0,0,2,4,1,No,0,1,0.99,0,No,No,No,Yes,No,No
2947188,49,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3611274,2,12,0,0,0,0,0,0,0,0,0,No,0,0.55,0.7,0,No,No,No,Yes,No,No
3891705,14,4,0,0,0,0,0,0,0,0,0,No,0,0.19,0.2,0,Yes,No,No,Yes,No,No
2273429,1,2,0,6,12,16,3,6,9,15,0,No,0,0.84,0.83,0,No,No,No,Yes,No,No
3480771,42,2,0,0,0,0,0,0,2,3,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3549452,28,8,0,0,0,0,0,0,0,0,0,No,0,0.36,0.59,0,No,No,No,Yes,No,No
3605956,11,8,0,32,32,64,2,10,14,17,5,No,0,0.95,0.97,0,No,No,No,Yes,No,No
4799780,20,12,0,0,0,0,0,0,0,0,0,No,0,0.59,0.65,0,No,No,No,Yes,No,No
3978762,75,12,16,116,176,196,46,144,264,370,16,No,0,0.8,0.84,0,No,No,No,Yes,No,No
3378120,3,9,0,2,2,2,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
2109526,2,2,1,5,10,15,3,7,11,14,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3443600,330,4,80,0,0,0,10,162,234,304,10,No,0,0.73,0.78,0,No,No,Yes,Yes,No,No
3878134,7,12,0,0,0,0,0,0,0,2,0,No,0,0.59,0.65,0,No,No,Yes,Yes,No,No
2269196,36,8,0,10,30,50,0,7,14,30,1,No,0,0.83,0.8,0,No,No,No,Yes,No,No
3630706,7,12,0,0,0,24,0,0,3,3,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3337918,339,8,12,0,264,264,36,140,279,416,134,No,0,0.84,0.87,0,No,No,No,Yes,No,No
3597115,12,8,0,0,0,0,0,1,1,1,0,No,0,0.91,0.91,0,No,No,No,Yes,No,No
3257147,10,2,0,0,0,0,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3286726,3,8,0,0,0,0,0,0,0,0,0,No,0,1,0.97,0,No,No,No,Yes,No,No
3491260,178,2,2,200,200,400,47,134,268,402,77,No,0,0.97,0.98,0,No,No,No,No,No,No
3041672,363,8,0,128,320,352,56,184,443,770,39,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3697721,1262,8,133,0,1536,1536,153,465,873,1396,187,No,0,0.89,0.94,0,No,No,No,Yes,No,No
3852482,203,2,0,0,0,0,1,1,1,1,0,No,0,0.95,0.97,0,No,No,Yes,Yes,No,No
4900310,-4452,2,30,5950,5950,5950,6382,6843,7195,7488,392,No,0,0.72,0.69,0,No,No,No,Yes,No,No
2810048,17,8,0,315,315,315,1,3,13,22,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
3343364,32,8,0,0,0,0,0,2,3,4,0,No,0,0.95,0.89,0,No,No,No,Yes,No,No
2898601,0,13,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
2212971,115,8,120,109,253,336,32,115,216,324,44,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
3655481,3,8,0,0,0,0,0,0,0,3,0,No,0,0.75,0.76,0,No,No,Yes,Yes,No,No
3997786,0,2,0,7,8,8,0,0,0,0,0,No,0,0.58,0.28,0,No,No,Yes,Yes,No,No
3657550,91,2,0,0,0,0,2,11,19,23,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
